timestamp_ms,ecg_mV,ppg_au,pcg_au,spo2_pct,temp_c
1711780801892,0.0298,0.6581,0.0230,98.23,36.61
1711780801896,0.0296,0.6619,0.0203,98.23,36.61
1711780801900,0.0295,0.6657,0.0205,98.23,36.61
1711780801904,0.0293,0.6693,0.0235,98.23,36.61
1711780801908,0.0291,0.6728,0.0285,98.23,36.61
1711780801912,0.0288,0.6761,0.0339,98.23,36.61
1711780801916,0.0286,0.6794,0.0382,98.23,36.61
1711780801920,0.0283,0.6825,0.0400,98.23,36.61
1711780801924,0.0280,0.6855,0.0388,98.23,36.61
1711780801928,0.0276,0.6883,0.0350,98.23,36.61
1711780801932,0.0273,0.6911,0.0297,98.23,36.61
1711780801936,0.0269,0.6937,0.0245,98.23,36.61
1711780801940,0.0265,0.6962,0.0210,98.23,36.61
1711780801944,0.0260,0.6986,0.0201,98.23,36.61
1711780801948,0.0256,0.7009,0.0221,98.23,36.61
1711780801952,0.0251,0.7031,0.0266,98.23,36.61
1711780801956,0.0246,0.7051,0.0320,98.24,36.61
1711780801960,0.0240,0.7071,0.0368,98.24,36.61
1711780801964,0.0235,0.7090,0.0397,98.24,36.61
1711780801968,0.0229,0.7107,0.0396,98.24,36.61
1711780801972,0.0223,0.7124,0.0367,98.24,36.61
1711780801976,0.0217,0.7139,0.0318,98.24,36.61
1711780801980,0.0211,0.7154,0.0263,98.24,36.61
1711780801984,0.0204,0.7168,0.0220,98.24,36.61
1711780801988,0.0198,0.7181,0.0200,98.24,36.61
1711780801992,0.0191,0.7193,0.0211,98.24,36.61
1711780801996,0.0184,0.7205,0.0247,98.24,36.61
1711780802000,0.0176,0.7215,0.0300,98.24,36.61
1711780802004,0.0169,0.7225,0.0353,98.24,36.61
1711780802008,0.0161,0.7234,0.0389,98.24,36.61
1711780802012,0.0154,0.7243,0.0400,98.24,36.61
1711780802016,0.0146,0.7251,0.0380,98.24,36.61
1711780802020,0.0138,0.7258,0.0337,98.24,36.61
1711780802024,0.0130,0.7265,0.0282,98.24,36.61
1711780802028,0.0122,0.7270,0.0233,98.24,36.61
1711780802032,0.0113,0.7276,0.0204,98.24,36.61
1711780802036,0.0105,0.7281,0.0203,98.24,36.61
1711780802040,0.0096,0.7285,0.0232,98.24,36.61
1711780802044,0.0086,0.7289,0.0280,98.24,36.61
1711780802048,0.0075,0.7292,0.0334,98.24,36.61
1711780802052,0.0059,0.7295,0.0379,98.24,36.61
1711780802056,0.0033,0.7297,0.0399,98.24,36.61
1711780802060,-0.0010,0.7298,0.0391,98.25,36.61
1711780802064,-0.0081,0.7300,0.0355,98.25,36.61
1711780802068,-0.0190,0.7300,0.0304,98.25,36.61
1711780802072,-0.0342,0.7300,0.0254,98.25,36.61
1711780802076,-0.0530,0.7300,0.0225,98.25,36.61
1711780802080,-0.0727,0.7299,0.0236,98.25,36.61
1711780802084,-0.0895,0.7298,0.0304,98.25,36.61
1711780802088,-0.0990,0.7296,0.0442,98.25,36.61
1711780802092,-0.0962,0.7293,0.0653,98.25,36.61
1711780802096,-0.0731,0.7290,0.0923,98.25,36.61
1711780802100,-0.0119,0.7287,0.1207,98.25,36.61
1711780802104,0.1182,0.7283,0.1440,98.25,36.61
1711780802108,0.3439,0.7278,0.1552,98.25,36.61
1711780802112,0.6444,0.7273,0.1504,98.25,36.61
1711780802116,0.9199,0.7267,0.1310,98.25,36.61
1711780802120,1.0356,0.7260,0.1035,98.25,36.61
1711780802124,0.9277,0.7253,0.0759,98.25,36.61
1711780802128,0.6622,0.7245,0.0547,98.25,36.61
1711780802132,0.3751,0.7236,0.0424,98.25,36.61
1711780802136,0.1657,0.7226,0.0381,98.25,36.61
1711780802140,0.0528,0.7216,0.0384,98.25,36.61
1711780802144,0.0060,0.7204,0.0400,98.25,36.61
1711780802148,-0.0095,0.7192,0.0404,98.25,36.61
1711780802152,-0.0140,0.7179,0.0384,98.25,36.61
1711780802156,-0.0155,0.7166,0.0342,98.25,36.61
1711780802160,-0.0164,0.7151,0.0288,98.25,36.61
1711780802164,-0.0171,0.7135,0.0237,98.25,36.61
1711780802168,-0.0179,0.7118,0.0206,98.26,36.61
1711780802172,-0.0186,0.7100,0.0202,98.26,36.61
1711780802176,-0.0193,0.7081,0.0228,98.26,36.61
1711780802180,-0.0200,0.7061,0.0275,98.26,36.61
1711780802184,-0.0206,0.7040,0.0330,98.26,36.61
1711780802188,-0.0213,0.7018,0.0375,98.26,36.61
1711780802192,-0.0219,0.6994,0.0399,98.26,36.61
1711780802196,-0.0225,0.6970,0.0393,98.26,36.61
1711780802200,-0.0231,0.6944,0.0359,98.26,36.61
1711780802204,-0.0237,0.6917,0.0308,98.26,36.61
1711780802208,-0.0242,0.6888,0.0254,98.26,36.61
1711780802212,-0.0247,0.6859,0.0214,98.26,36.61
1711780802216,-0.0251,0.6828,0.0200,98.26,36.61
1711780802220,-0.0255,0.6796,0.0216,98.26,36.61
1711780802224,-0.0257,0.6762,0.0256,98.26,36.61
1711780802228,-0.0259,0.6727,0.0310,98.26,36.61
1711780802232,-0.0258,0.6691,0.0361,98.26,36.61
1711780802236,-0.0253,0.6654,0.0393,98.26,36.61
1711780802240,-0.0245,0.6615,0.0398,98.26,36.61
1711780802244,-0.0229,0.6575,0.0374,98.26,36.61
1711780802248,-0.0206,0.6534,0.0327,98.26,36.61
1711780802252,-0.0171,0.6492,0.0273,98.26,36.61
1711780802256,-0.0123,0.6448,0.0226,98.26,36.61
1711780802260,-0.0058,0.6403,0.0202,98.26,36.61
1711780802264,0.0026,0.6357,0.0207,98.26,36.61
1711780802268,0.0131,0.6309,0.0239,98.26,36.61
1711780802272,0.0257,0.6261,0.0290,98.26,36.61
1711780802276,0.0403,0.6211,0.0344,98.26,36.61
1711780802280,0.0565,0.6160,0.0384,98.27,36.61
1711780802284,0.0737,0.6108,0.0400,98.27,36.61
1711780802288,0.0913,0.6055,0.0386,98.27,36.61
1711780802292,0.1082,0.6001,0.0346,98.27,36.61
1711780802296,0.1234,0.5947,0.0292,98.27,36.61
1711780802300,0.1359,0.5891,0.0241,98.27,36.61
1711780802304,0.1449,0.5835,0.0207,98.27,36.61
1711780802308,0.1496,0.5778,0.0201,98.27,36.61
1711780802312,0.1498,0.5720,0.0225,98.27,36.61
1711780802316,0.1453,0.5661,0.0270,98.27,36.61
1711780802320,0.1366,0.5602,0.0325,98.27,36.61
1711780802324,0.1243,0.5543,0.0372,98.27,36.61
1711780802328,0.1093,0.5483,0.0398,98.27,36.61
1711780802332,0.0926,0.5423,0.0395,98.27,36.61
1711780802336,0.0753,0.5362,0.0363,98.27,36.61
1711780802340,0.0583,0.5302,0.0314,98.27,36.61
1711780802344,0.0424,0.5241,0.0264,98.27,36.61
1711780802348,0.0280,0.5180,0.0229,98.27,36.61
1711780802352,0.0157,0.5119,0.0227,98.27,36.61
1711780802356,0.0055,0.5059,0.0269,98.27,36.61
1711780802360,-0.0027,0.4999,0.0357,98.27,36.61
1711780802364,-0.0090,0.4939,0.0490,98.27,36.61
1711780802368,-0.0136,0.4879,0.0655,98.27,36.61
1711780802372,-0.0169,0.4820,0.0836,98.27,36.61
1711780802376,-0.0190,0.4762,0.1012,98.27,36.61
1711780802380,-0.0203,0.4704,0.1156,98.27,36.61
1711780802384,-0.0210,0.4647,0.1246,98.27,36.61
1711780802388,-0.0212,0.4591,0.1268,98.27,36.61
1711780802392,-0.0211,0.4536,0.1220,98.27,36.61
1711780802396,-0.0208,0.4483,0.1117,98.27,36.61
1711780802400,-0.0203,0.4430,0.0984,98.28,36.61
1711780802404,-0.0197,0.4378,0.0848,98.28,36.61
1711780802408,-0.0191,0.4328,0.0730,98.28,36.61
1711780802412,-0.0184,0.4279,0.0637,98.28,36.61
1711780802416,-0.0177,0.4232,0.0566,98.28,36.61
1711780802420,-0.0170,0.4186,0.0505,98.28,36.61
1711780802424,-0.0163,0.4142,0.0444,98.28,36.61
1711780802428,-0.0155,0.4100,0.0377,98.28,36.61
1711780802432,-0.0147,0.4059,0.0310,98.28,36.61
1711780802436,-0.0139,0.4020,0.0250,98.28,36.61
1711780802440,-0.0131,0.3984,0.0211,98.28,36.61
1711780802444,-0.0123,0.3949,0.0201,98.28,36.61
1711780802448,-0.0115,0.3916,0.0222,98.28,36.61
1711780802452,-0.0106,0.3886,0.0266,98.28,36.61
1711780802456,-0.0098,0.3857,0.0320,98.28,36.61
1711780802460,-0.0089,0.3831,0.0368,98.28,36.61
1711780802464,-0.0080,0.3807,0.0397,98.28,36.61
1711780802468,-0.0072,0.3786,0.0396,98.28,36.61
1711780802472,-0.0063,0.3766,0.0367,98.28,36.61
1711780802476,-0.0054,0.3750,0.0318,98.28,36.61
1711780802480,-0.0045,0.3735,0.0263,98.28,36.61
1711780802484,-0.0036,0.3723,0.0220,98.28,36.61
1711780802488,-0.0027,0.3714,0.0200,98.28,36.61
1711780802492,-0.0018,0.3707,0.0211,98.28,36.61
1711780802496,-0.0009,0.3702,0.0247,98.28,36.61
1711780802500,0.0000,0.3700,0.0300,98.28,36.61
1711780802504,0.0009,0.3701,0.0353,98.28,36.61
1711780802508,0.0018,0.3704,0.0389,98.28,36.61
1711780802512,0.0027,0.3709,0.0400,98.28,36.61
1711780802516,0.0036,0.3717,0.0380,98.28,36.61
1711780802520,0.0045,0.3728,0.0337,98.28,36.61
1711780802524,0.0054,0.3741,0.0282,98.29,36.61
1711780802528,0.0063,0.3756,0.0233,98.29,36.61
1711780802532,0.0072,0.3774,0.0204,98.29,36.61
1711780802536,0.0080,0.3794,0.0203,98.29,36.61
1711780802540,0.0089,0.3816,0.0232,98.29,36.61
1711780802544,0.0098,0.3841,0.0280,98.29,36.61
1711780802548,0.0106,0.3868,0.0334,98.29,36.61
1711780802552,0.0115,0.3897,0.0379,98.29,36.61
1711780802556,0.0123,0.3928,0.0399,98.29,36.61
1711780802560,0.0131,0.3962,0.0390,98.29,36.61
1711780802564,0.0139,0.3997,0.0355,98.29,36.61
1711780802568,0.0147,0.4034,0.0303,98.29,36.61
1711780802572,0.0155,0.4074,0.0250,98.29,36.61
1711780802576,0.0163,0.4115,0.0212,98.29,36.61
1711780802580,0.0170,0.4157,0.0200,98.29,36.61
1711780802584,0.0178,0.4202,0.0218,98.29,36.61
1711780802588,0.0185,0.4248,0.0261,98.29,36.61
1711780802592,0.0192,0.4296,0.0315,98.29,36.61
1711780802596,0.0199,0.4345,0.0365,98.29,36.61
1711780802600,0.0205,0.4395,0.0395,98.29,36.61
1711780802604,0.0212,0.4447,0.0397,98.29,36.61
1711780802608,0.0218,0.4499,0.0370,98.29,36.61
1711780802612,0.0224,0.4553,0.0322,98.29,36.61
1711780802616,0.0230,0.4608,0.0268,98.29,36.61
1711780802620,0.0236,0.4664,0.0223,98.29,36.61
1711780802624,0.0241,0.4721,0.0201,98.29,36.61
1711780802628,0.0247,0.4778,0.0208,98.29,36.61
1711780802632,0.0252,0.4836,0.0243,98.29,36.61
1711780802636,0.0256,0.4895,0.0295,98.29,36.61
1711780802640,0.0261,0.4954,0.0348,98.29,36.61
1711780802644,0.0265,0.5014,0.0387,98.29,36.61
1711780802648,0.0269,0.5073,0.0400,98.29,36.61
1711780802652,0.0273,0.5133,0.0383,98.29,36.61
1711780802656,0.0277,0.5193,0.0341,98.29,36.61
1711780802660,0.0280,0.5253,0.0287,98.30,36.61
1711780802664,0.0283,0.5313,0.0237,98.30,36.61
1711780802668,0.0286,0.5373,0.0206,98.30,36.61
1711780802672,0.0289,0.5433,0.0202,98.30,36.61
1711780802676,0.0291,0.5492,0.0228,98.30,36.61
1711780802680,0.0293,0.5552,0.0275,98.30,36.61
1711780802684,0.0295,0.5610,0.0330,98.30,36.61
1711780802688,0.0296,0.5668,0.0375,98.30,36.61
1711780802692,0.0298,0.5726,0.0399,98.30,36.61
1711780802696,0.0299,0.5783,0.0393,98.30,36.61
1711780802700,0.0299,0.5839,0.0359,98.30,36.61
1711780802704,0.0300,0.5894,0.0308,98.30,36.61
1711780802708,0.0300,0.5949,0.0254,98.30,36.61
1711780802712,0.0300,0.6003,0.0214,98.30,36.61
1711780802716,0.0299,0.6056,0.0200,98.30,36.61
1711780802720,0.0299,0.6107,0.0216,98.30,36.61
1711780802724,0.0298,0.6158,0.0256,98.30,36.61
1711780802728,0.0297,0.6208,0.0310,98.30,36.61
1711780802732,0.0295,0.6257,0.0361,98.30,36.61
1711780802736,0.0293,0.6304,0.0393,98.30,36.61
1711780802740,0.0291,0.6351,0.0398,98.30,36.61
1711780802744,0.0289,0.6396,0.0374,98.30,36.61
1711780802748,0.0287,0.6440,0.0327,98.30,36.61
1711780802752,0.0284,0.6483,0.0273,98.30,36.61
1711780802756,0.0281,0.6525,0.0226,98.30,36.61
1711780802760,0.0278,0.6565,0.0202,98.30,36.61
1711780802764,0.0274,0.6604,0.0207,98.30,36.61
1711780802768,0.0270,0.6642,0.0239,98.30,36.61
1711780802772,0.0266,0.6679,0.0290,98.30,36.61
1711780802776,0.0262,0.6714,0.0344,98.30,36.61
1711780802780,0.0257,0.6748,0.0384,98.30,36.61
1711780802784,0.0252,0.6781,0.0400,98.30,36.61
1711780802788,0.0247,0.6813,0.0386,98.30,36.61
1711780802792,0.0242,0.6843,0.0346,98.30,36.61
1711780802796,0.0237,0.6872,0.0292,98.30,36.61
1711780802800,0.0231,0.6900,0.0241,98.30,36.61
1711780802804,0.0225,0.6927,0.0207,98.30,36.61
1711780802808,0.0219,0.6953,0.0201,98.31,36.61
1711780802812,0.0213,0.6977,0.0225,98.31,36.61
1711780802816,0.0206,0.7000,0.0270,98.31,36.61
1711780802820,0.0200,0.7022,0.0325,98.31,36.61
1711780802824,0.0193,0.7044,0.0372,98.31,36.61
1711780802828,0.0186,0.7064,0.0398,98.31,36.61
1711780802832,0.0179,0.7082,0.0394,98.31,36.61
1711780802836,0.0171,0.7100,0.0363,98.31,36.61
1711780802840,0.0164,0.7117,0.0313,98.31,36.61
1711780802844,0.0156,0.7133,0.0259,98.31,36.61
1711780802848,0.0148,0.7149,0.0217,98.31,36.61
1711780802852,0.0141,0.7163,0.0200,98.31,36.61
1711780802856,0.0132,0.7176,0.0213,98.31,36.61
1711780802860,0.0124,0.7189,0.0252,98.31,36.61
1711780802864,0.0116,0.7200,0.0305,98.31,36.61
1711780802868,0.0108,0.7211,0.0357,98.31,36.61
1711780802872,0.0099,0.7221,0.0392,98.31,36.61
1711780802876,0.0091,0.7231,0.0399,98.31,36.61
1711780802880,0.0082,0.7240,0.0377,98.31,36.61
1711780802884,0.0073,0.7248,0.0332,98.31,36.61
1711780802888,0.0064,0.7255,0.0278,98.31,36.61
1711780802892,0.0055,0.7262,0.0230,98.31,36.61
1711780802896,0.0047,0.7268,0.0203,98.31,36.61
1711780802900,0.0038,0.7274,0.0205,98.31,36.61
1711780802904,0.0029,0.7279,0.0235,98.31,36.61
1711780802908,0.0020,0.7283,0.0285,98.31,36.61
1711780802912,0.0011,0.7287,0.0339,98.31,36.61
1711780802916,0.0002,0.7291,0.0382,98.31,36.61
1711780802920,-0.0008,0.7294,0.0400,98.31,36.61
1711780802924,-0.0017,0.7296,0.0388,98.31,36.61
1711780802928,-0.0026,0.7298,0.0350,98.31,36.61
1711780802932,-0.0035,0.7299,0.0297,98.31,36.61
1711780802936,-0.0044,0.7300,0.0245,98.31,36.61
1711780802940,-0.0053,0.7300,0.0210,98.31,36.61
1711780802944,-0.0061,0.7300,0.0201,98.31,36.61
1711780802948,-0.0070,0.7300,0.0221,98.31,36.61
1711780802952,-0.0079,0.7298,0.0266,98.31,36.61
1711780802956,-0.0088,0.7297,0.0320,98.31,36.61
1711780802960,-0.0096,0.7294,0.0368,98.31,36.61
1711780802964,-0.0105,0.7292,0.0397,98.31,36.61
1711780802968,-0.0113,0.7288,0.0396,98.31,36.61
1711780802972,-0.0122,0.7284,0.0367,98.32,36.61
1711780802976,-0.0130,0.7280,0.0318,98.32,36.61
1711780802980,-0.0138,0.7275,0.0263,98.32,36.61
1711780802984,-0.0146,0.7269,0.0220,98.32,36.61
1711780802988,-0.0154,0.7263,0.0200,98.32,36.61
1711780802992,-0.0161,0.7256,0.0211,98.32,36.61
1711780802996,-0.0169,0.7248,0.0247,98.32,36.61
1711780803000,-0.0176,0.7239,0.0300,98.32,36.61
1711780803004,-0.0184,0.7230,0.0353,98.32,36.62
1711780803008,-0.0191,0.7220,0.0389,98.32,36.62
1711780803012,-0.0198,0.7209,0.0400,98.32,36.62
1711780803016,-0.0204,0.7197,0.0380,98.32,36.62
1711780803020,-0.0211,0.7185,0.0337,98.32,36.62
1711780803024,-0.0217,0.7171,0.0282,98.32,36.62
1711780803028,-0.0223,0.7157,0.0233,98.32,36.62
1711780803032,-0.0229,0.7141,0.0204,98.32,36.62
1711780803036,-0.0235,0.7125,0.0203,98.32,36.62
1711780803040,-0.0241,0.7107,0.0232,98.32,36.62
1711780803044,-0.0247,0.7089,0.0280,98.32,36.62
1711780803048,-0.0255,0.7069,0.0334,98.32,36.62
1711780803052,-0.0267,0.7048,0.0379,98.32,36.62
1711780803056,-0.0289,0.7027,0.0399,98.32,36.62
1711780803060,-0.0327,0.7004,0.0391,98.32,36.62
1711780803064,-0.0393,0.6979,0.0355,98.32,36.62
1711780803068,-0.0497,0.6954,0.0304,98.32,36.62
1711780803072,-0.0644,0.6927,0.0254,98.32,36.62
1711780803076,-0.0826,0.6900,0.0225,98.32,36.62
1711780803080,-0.1017,0.6871,0.0236,98.32,36.62
1711780803084,-0.1179,0.6840,0.0304,98.32,36.62
1711780803088,-0.1268,0.6808,0.0442,98.32,36.62
1711780803092,-0.1233,0.6776,0.0653,98.32,36.62
1711780803096,-0.0995,0.6741,0.0923,98.32,36.62
1711780803100,-0.0376,0.6706,0.1207,98.32,36.62
1711780803104,0.0932,0.6669,0.1440,98.32,36.62
1711780803108,0.3197,0.6631,0.1552,98.32,36.62
1711780803112,0.6209,0.6591,0.1504,98.32,36.62
1711780803116,0.8972,0.6550,0.1310,98.32,36.62
1711780803120,1.0138,0.6508,0.1035,98.32,36.62
1711780803124,0.9068,0.6465,0.0759,98.32,36.62
1711780803128,0.6421,0.6421,0.0547,98.32,36.62
1711780803132,0.3559,0.6375,0.0424,98.32,36.62
1711780803136,0.1474,0.6328,0.0381,98.32,36.62
1711780803140,0.0354,0.6280,0.0384,98.32,36.62
1711780803144,-0.0105,0.6230,0.0400,98.32,36.62
1711780803148,-0.0250,0.6180,0.0404,98.32,36.62
1711780803152,-0.0285,0.6129,0.0384,98.32,36.62
1711780803156,-0.0291,0.6076,0.0342,98.32,36.62
1711780803160,-0.0289,0.6023,0.0288,98.33,36.62
1711780803164,-0.0287,0.5968,0.0237,98.33,36.62
1711780803168,-0.0284,0.5913,0.0206,98.33,36.62
1711780803172,-0.0281,0.5857,0.0202,98.33,36.62
1711780803176,-0.0278,0.5800,0.0228,98.33,36.62
1711780803180,-0.0275,0.5742,0.0275,98.33,36.62
1711780803184,-0.0271,0.5684,0.0330,98.33,36.62
1711780803188,-0.0267,0.5625,0.0375,98.33,36.62
1711780803192,-0.0263,0.5566,0.0399,98.33,36.62
1711780803196,-0.0258,0.5506,0.0393,98.33,36.62
1711780803200,-0.0253,0.5446,0.0359,98.33,36.62
1711780803204,-0.0248,0.5386,0.0308,98.33,36.62
1711780803208,-0.0243,0.5325,0.0254,98.33,36.62
1711780803212,-0.0237,0.5265,0.0214,98.33,36.62
1711780803216,-0.0231,0.5204,0.0200,98.33,36.62
1711780803220,-0.0224,0.5143,0.0216,98.33,36.62
1711780803224,-0.0216,0.5082,0.0256,98.33,36.62
1711780803228,-0.0207,0.5022,0.0310,98.33,36.62
1711780803232,-0.0195,0.4962,0.0361,98.33,36.62
1711780803236,-0.0180,0.4902,0.0393,98.33,36.62
1711780803240,-0.0161,0.4843,0.0398,98.33,36.62
1711780803244,-0.0136,0.4785,0.0374,98.33,36.62
1711780803248,-0.0102,0.4727,0.0327,98.33,36.62
1711780803252,-0.0057,0.4670,0.0273,98.33,36.62
1711780803256,0.0001,0.4613,0.0226,98.33,36.62
1711780803260,0.0076,0.4558,0.0202,98.33,36.62
1711780803264,0.0170,0.4503,0.0207,98.33,36.62
1711780803268,0.0285,0.4450,0.0239,98.33,36.62
1711780803272,0.0420,0.4398,0.0290,98.33,36.62
1711780803276,0.0575,0.4347,0.0344,98.33,36.62
1711780803280,0.0746,0.4298,0.0384,98.33,36.62
1711780803284,0.0928,0.4250,0.0400,98.33,36.62
1711780803288,0.1112,0.4204,0.0386,98.33,36.62
1711780803292,0.1290,0.4159,0.0346,98.33,36.62
1711780803296,0.1451,0.4116,0.0292,98.33,36.62
1711780803300,0.1584,0.4075,0.0241,98.33,36.62
1711780803304,0.1682,0.4035,0.0207,98.33,36.62
1711780803308,0.1737,0.3998,0.0201,98.33,36.62
1711780803312,0.1746,0.3962,0.0225,98.33,36.62
1711780803316,0.1709,0.3929,0.0270,98.33,36.62
1711780803320,0.1629,0.3897,0.0325,98.33,36.62
1711780803324,0.1513,0.3868,0.0372,98.33,36.62
1711780803328,0.1370,0.3841,0.0398,98.33,36.62
1711780803332,0.1209,0.3816,0.0395,98.33,36.62
1711780803336,0.1043,0.3794,0.0363,98.33,36.62
1711780803340,0.0878,0.3774,0.0314,98.33,36.62
1711780803344,0.0725,0.3756,0.0264,98.33,36.62
1711780803348,0.0587,0.3741,0.0229,98.33,36.62
1711780803352,0.0469,0.3728,0.0227,98.33,36.62
1711780803356,0.0371,0.3717,0.0269,98.33,36.62
1711780803360,0.0294,0.3709,0.0357,98.33,36.62
1711780803364,0.0235,0.3704,0.0490,98.33,36.62
1711780803368,0.0193,0.3701,0.0655,98.33,36.62
1711780803372,0.0164,0.3700,0.0836,98.33,36.62
1711780803376,0.0146,0.3702,0.1012,98.33,36.62
1711780803380,0.0136,0.3707,0.1156,98.33,36.62
1711780803384,0.0132,0.3714,0.1246,98.33,36.62
1711780803388,0.0133,0.3723,0.1268,98.34,36.62
1711780803392,0.0136,0.3735,0.1220,98.34,36.62
1711780803396,0.0141,0.3750,0.1117,98.34,36.62
1711780803400,0.0147,0.3766,0.0984,98.34,36.62
1711780803404,0.0154,0.3786,0.0848,98.34,36.62
1711780803408,0.0161,0.3807,0.0730,98.34,36.62
1711780803412,0.0168,0.3831,0.0637,98.34,36.62
1711780803416,0.0175,0.3857,0.0566,98.34,36.62
1711780803420,0.0182,0.3885,0.0505,98.34,36.62
1711780803424,0.0190,0.3916,0.0444,98.34,36.62
1711780803428,0.0196,0.3948,0.0377,98.34,36.62
1711780803432,0.0203,0.3983,0.0310,98.34,36.62
1711780803436,0.0210,0.4019,0.0250,98.34,36.62
1711780803440,0.0216,0.4058,0.0211,98.34,36.62
1711780803444,0.0222,0.4098,0.0201,98.34,36.62
1711780803448,0.0228,0.4140,0.0222,98.34,36.62
1711780803452,0.0234,0.4184,0.0266,98.34,36.62
1711780803456,0.0240,0.4230,0.0320,98.34,36.62
1711780803460,0.0245,0.4277,0.0368,98.34,36.62
1711780803464,0.0250,0.4325,0.0397,98.34,36.62
1711780803468,0.0255,0.4375,0.0396,98.34,36.62
1711780803472,0.0260,0.4426,0.0367,98.34,36.62
1711780803476,0.0264,0.4479,0.0318,98.34,36.62
1711780803480,0.0268,0.4532,0.0263,98.34,36.62
1711780803484,0.0272,0.4587,0.0220,98.34,36.62
1711780803488,0.0276,0.4642,0.0200,98.34,36.62
1711780803492,0.0279,0.4699,0.0211,98.34,36.62
1711780803496,0.0282,0.4756,0.0247,98.34,36.62
1711780803500,0.0285,0.4814,0.0300,98.34,36.62
1711780803504,0.0288,0.4872,0.0353,98.34,36.62
1711780803508,0.0290,0.4931,0.0389,98.34,36.62
1711780803512,0.0293,0.4990,0.0400,98.34,36.62
1711780803516,0.0294,0.5050,0.0380,98.34,36.62
1711780803520,0.0296,0.5110,0.0337,98.34,36.62
1711780803524,0.0297,0.5170,0.0282,98.34,36.62
1711780803528,0.0298,0.5230,0.0233,98.34,36.62
1711780803532,0.0299,0.5290,0.0204,98.34,36.62
1711780803536,0.0300,0.5350,0.0203,98.34,36.62
1711780803540,0.0300,0.5410,0.0232,98.34,36.62
1711780803544,0.0300,0.5469,0.0280,98.34,36.62
1711780803548,0.0300,0.5528,0.0334,98.34,36.62
1711780803552,0.0299,0.5587,0.0379,98.34,36.62
1711780803556,0.0298,0.5646,0.0399,98.34,36.62
1711780803560,0.0297,0.5703,0.0390,98.34,36.62
1711780803564,0.0296,0.5761,0.0355,98.34,36.62
1711780803568,0.0294,0.5817,0.0303,98.34,36.62
1711780803572,0.0292,0.5873,0.0250,98.34,36.62
1711780803576,0.0290,0.5928,0.0212,98.34,36.62
1711780803580,0.0288,0.5982,0.0200,98.34,36.62
1711780803584,0.0285,0.6035,0.0218,98.34,36.62
1711780803588,0.0282,0.6087,0.0261,98.34,36.62
1711780803592,0.0279,0.6139,0.0315,98.34,36.62
1711780803596,0.0275,0.6189,0.0365,98.34,36.62
1711780803600,0.0271,0.6238,0.0395,98.34,36.62
1711780803604,0.0267,0.6286,0.0397,98.34,36.62
1711780803608,0.0263,0.6333,0.0370,98.34,36.62
1711780803612,0.0259,0.6379,0.0322,98.34,36.62
1711780803616,0.0254,0.6423,0.0268,98.34,36.62
1711780803620,0.0249,0.6467,0.0223,98.34,36.62
1711780803624,0.0244,0.6509,0.0201,98.34,36.62
1711780803628,0.0239,0.6550,0.0208,98.34,36.62
1711780803632,0.0233,0.6589,0.0243,98.34,36.62
1711780803636,0.0227,0.6628,0.0295,98.34,36.62
1711780803640,0.0221,0.6665,0.0348,98.34,36.62
1711780803644,0.0215,0.6701,0.0387,98.34,36.62
1711780803648,0.0209,0.6735,0.0400,98.34,36.62
1711780803652,0.0202,0.6769,0.0383,98.34,36.62
1711780803656,0.0195,0.6801,0.0341,98.34,36.62
1711780803660,0.0188,0.6832,0.0287,98.34,36.62
1711780803664,0.0181,0.6861,0.0237,98.34,36.62
1711780803668,0.0174,0.6890,0.0206,98.34,36.62
1711780803672,0.0166,0.6917,0.0202,98.34,36.62
1711780803676,0.0159,0.6943,0.0228,98.34,36.62
1711780803680,0.0151,0.6968,0.0275,98.34,36.62
1711780803684,0.0143,0.6991,0.0330,98.34,36.62
1711780803688,0.0135,0.7014,0.0375,98.34,36.62
1711780803692,0.0127,0.7035,0.0399,98.34,36.62
1711780803696,0.0119,0.7056,0.0393,98.34,36.62
1711780803700,0.0110,0.7075,0.0359,98.34,36.62
1711780803704,0.0102,0.7094,0.0308,98.34,36.62
1711780803708,0.0093,0.7111,0.0254,98.34,36.62
1711780803712,0.0085,0.7127,0.0214,98.34,36.62
1711780803716,0.0076,0.7143,0.0200,98.34,36.62
1711780803720,0.0067,0.7157,0.0216,98.35,36.62
1711780803724,0.0058,0.7171,0.0256,98.35,36.62
1711780803728,0.0050,0.7184,0.0310,98.35,36.62
1711780803732,0.0041,0.7196,0.0361,98.35,36.62
1711780803736,0.0032,0.7207,0.0393,98.35,36.62
1711780803740,0.0023,0.7218,0.0398,98.35,36.62
1711780803744,0.0014,0.7227,0.0374,98.35,36.62
1711780803748,0.0005,0.7236,0.0327,98.35,36.62
1711780803752,-0.0005,0.7245,0.0273,98.35,36.62
1711780803756,-0.0014,0.7252,0.0226,98.35,36.62
1711780803760,-0.0023,0.7259,0.0202,98.35,36.62
1711780803764,-0.0032,0.7266,0.0207,98.35,36.62
1711780803768,-0.0041,0.7272,0.0239,98.35,36.62
1711780803772,-0.0050,0.7277,0.0290,98.35,36.62
1711780803776,-0.0058,0.7282,0.0344,98.35,36.62
1711780803780,-0.0067,0.7286,0.0384,98.35,36.62
1711780803784,-0.0076,0.7289,0.0400,98.35,36.62
1711780803788,-0.0085,0.7293,0.0386,98.35,36.62
